artist.familiarity,artist.name,artist.terms,song.id,song.year
0.590729097,(hed) p.e.,nu metal,SOQTDME12AB0183F30,1214
0.803619262,Basement Jaxx,progressive house,SOMRZTC12AB01884CC,1389
0.507110849,Ma Rainey,classic female blues,SODPFQN12AB0182AE2,2005
0.830252262,Porcupine Tree,experimental rock,SOJNQAS12A8C134963,1991
0.694357746,Mavado,reggaeton,SOQQVIP12A8C13E7E6,2007
0.442334764,Stargarden,chill-out,SOEYLBU12AB017F771,2004
0.434062508,Mister Ries,ghetto tech,SOLXPOJ12AC468AC3F,1217
0.471894876,Max Steiner,soundtrack,SOFXMHL12AB01850EF,1952
0.833967972,Red Hot Chili Peppers,rap rock,SOAZXQK12A6D4F9D99,1054
0.437193777,Walter Jackson,northern soul,SOETDZH12A8C132076,2011
0.512740226,Glen Washington,lovers rock,SOTLPCJ12AB0189D0C,1458
0.57763315,Luis Alberto Spinetta,rock 'n roll,SOXYIJD12A8C13DB7C,1983
0.626567713,Ace Frehley,hard rock,SOGLLEM12AB0188E6E,2009
0.720823972,Gal Costa / Maria BethAC/nia,brazilian pop music,SOBTSWX12AC46891BB,1513
0.592472073,Jesus Jones,dance rock,SOJLZWC12A6701EB67,1993
0.575412601,Long Beach Dub Allstars,dub,SOSCQEX12A6D4F965A,2001
0.679519208,James Horner,rock,SOZCBCO12A8C142714,2000
0.790367909,The Police,new wave,SOMWKPQ12A679D8AEA,1049
0.550968916,Leeroy Stagger,folk rock,SORATLR12AAF3B3E19,2005
0.369876958,Doc Pomus,piano blues,SOBHQGR12A8C134244,1978
0.521672995,Blind Blake,country blues,SOGZLAA12A8C137C6D,1470
0.551565176,Slim Harpo,harmonica blues,SOHDREN12A6D4F89EC,1993
0.633545999,Humble Pie,blues-rock,SOFNWZV12A8C144495,1737
0.55010385,Jay PA(c)rez,tejano,SOCSIII12AB0183D7F,1984
0.653340693,The Sonics,rock 'n roll,SOVEIDU12AC9097A10,1967
0.629732489,Solomon,hip pop,SOHPMTS12A8C14093A,1595
0.525905072,Stimulator,hard trance,SOUNBZQ12A8C1366A3,2004
0.433517116,Gabriel Grossi,choro,SOCJPJT12AB017EAA7,1994
0.704093947,X (Australia),heavy metal,SOJKIPU12A8C137B47,1738
0.617421407,Jean-Jacques Goldman,chanson,SOTNVHX12A8AE45CE9,1901
0.725402921,Arsonists Get All The Girls,death core,SOKEGBU12AB017FA3E,2009
0.64651813,Scott Matthews,folk rock,SOKODRA12A8C13B4B5,2006
0.832011771,Jack Johnson,rock,SONBEKD12AB01894DC,1536
0.574400789,Bongzilla,stoner metal,SOQCRIP12AB0184DA3,2002
0.467235916,Organ Donors,hard house,SOYPBQN12AB018BE82,1736
0.561744804,Pierre Boulez,classical,SONKNTF12A6D4F59C5,1032
0.57328982,Stephen Pearcy,glam metal,SORXFQI12A8C132FAC,2002
0.572500601,Furry Lewis,country blues,SOVXRRI12A8C1450B6,1179
0.619530991,Hevia,folk rock,SOPMUGB12A8C13833E,2005
0.648902582,Los Originales De San Juan,mariachi,SOGOMGW12AB0188626,1076
0.571422802,Richard Galliano,tango,SOKKHHV12AB0181E04,1275
0.928936926,Slipknot,rap metal,SOBBZZS12AB018EC5C,1784
0.821697317,Deftones,rap metal,SONCELS12A58A7D2A7,2005
0.729149441,Goldfinger,ska punk,SOHNTED12A6702067E,1471
0.495066661,Mike Bloomfield,blues-rock,SOTBGCQ12AB0186F00,1508
0.714201447,Foghat,blues-rock,SOJLMEY12A6D4FB027,1980
0.515044056,Tam Tam Go!,pop rock,SOHELDA12A8C133D75,1993
0.569481834,DJ DLG feat. MC Flipside,tech house,SOCEPXD12AB01829AA,2006
0.690893776,Pat Green,country rock,SOFRINM12A6D4F7B10,2001
0.045995693,Daddy Dog,turnablism,SOVIKTX12AB017E98C,1046
0.681130242,UFO,heavy metal,SOXRZUH12A6D4F68AB,1760
0.798645179,Queens Of The Stone Age,stoner metal,SOKESRD12A6701E91C,2002
0.537144884,Riamiwo,indietronica,SOFIRFY12AC909716A,1053
0.739047424,George Harrison,classic rock,SOFCCPN12A8C1435FE,1353
0.645192339,JoAPSo Gilberto,brazilian jazz,SOKGCRN12AC468D603,1959
0.577158124,Lyrics Born,hip hop,SOUVEHM12A6D4FC57D,1664
0.575674219,King Curtis,instrumental rock,SOWTNBZ12A6D4F90C4,1716
0.224193138,Abner Burnette,experimental rock,SOKFFSS12A8C1316E3,1187
0.80310547,George Michael,rock,SOQBMLT12A8AE45F50,2004
0.534392294,Gonzalo Rubalcaba,latin jazz,SONVVPY12A58A7A0A7,1930
0.526515278,Darwin Hobbs,religious music,SOURCQF12A6D4F6F04,2003
0.400296035,Charlie Louvin,country gospel,SORLGJC12A8C13FADC,1608
0.791465542,Wyclef Jean,hip hop,SOMZIHP12AC9E12A87,2002
0.840432467,3 Doors Down,post-grunge,SOHGPEC12A8C13BBE8,2007
0.42137606,Gran Coquivacoa_ Neguito Borjas,gaita,SOKNINP12AB018B233,1639
0.532742443,Sub Swara,dubstep,SOHQKEZ12AC46875E9,2008
0.705876402,Joe Satriani,instrumental rock,SOQRIGO12AB018A90E,1998
0.467759065,Los JaigA1/4ey,mexico,SOUDXDX12AB018B942,1287
0.447167953,NG3,jungle music,SOWETKI12A67ADC802,2003
0.572943396,Nicholas Hooper,soundtrack,SOEPXYF12AB01821CA,1156
0.498834975,Bob Willis,western swing,SOUNVEQ12AB018630C,1993
0.458954416,Kitty Kallen,cool jazz,SOMTEOW12A8C13C938,1320
0.787098356,Led Zeppelin,blues-rock,SOUNPPV12A8C13F5D3,2007
0,Vienna Concert House Orchestra_ Wiener SA$?ngerknaben_ Ferdinand Grossmann,requiem,SOJZHQO12AB0184E36,1310
0.899934952,Radiohead,british pop,SOAOPCG12AC468D27E,2000
0.59249498,Tum Tum,dirty south rap,SOYIGVZ12A8C13C73D,2007
0.550862755,Vuneny,dub,SOMOFTZ12AB0182A54,2006
0.561821511,Hinge,alternative metal,SOCWKCI12A8C136DBB,1771
0.340925899,Nicolas Bacchus,chanson francaise,SOAFHKH12AC90757B7,2002
0.941896455,Avril Lavigne,teen pop,SOEFXUF12AB018418B,2001
0.500848692,Grupo Batuque,future jazz,SOMSKXY12AC3DF61C1,1936
0.878811344,The White Stripes,blues-rock,SOMKGQN12A8C1339D2,2005
0.230312684,Livio Minafra,r&b,SOEHHBS12A8C13587E,1484
0.422103043,Ras Michael and the Sons of Negus,roots reggae,SOYMWXX12A8C139730,1978
0.772794404,Talib Kweli,hip hop,SOCQDVP12A8C1402DC,2007
0.530355668,Leroy Hutson,jazz funk,SOBRAEX12A6D4F8F86,1974
0.049599576,Fixx_ The,hip house,SOGBXMY12AB01826BE,1323
0.378347969,Roy Drusky,country rock,SOPBCQA12AB017CD16,1963
0.604586044,Musical Youth,reggae,SOTBDQJ12A8C136EAF,1982
0.480872925,Sapo,latin jazz,SOANVVN12A8AE452E2,2003
0.560215648,Elizabeth Cotten,ragtime,SOPKFPV12A8C141BA2,1852
0.744641246,Van Halen,heavy metal,SOPDFZN12A670215C4,1177
0.57810363,Vince Guaraldi,latin jazz,SOYYBBC12A58A7A468,1019
0.701441759,Agnostic Front,hardcore punk,SOQAZYX12AB0182724,2002
0.424612131,Mel Blanc,easy listening,SOIUJNU12A6D4FB62D,1858
0.482805248,JosA(c)lito,chanson,SOCQKYB12AB018851F,1145
0.588370653,Warrior King,roots reggae,SOJVMJI12AF72A14F8,2002
0.70549178,Samy Deluxe,hip hop,SOIXZBS12A8C13DAFB,2006
0.566537992,Fulanito,salsa,SOMGJCG12A8C135211,1890
0.711783681,Big Rich,hyphy,SONHEAC12AB01886A5,1367
0.592108229,Porter Wagoner,country gospel,SOGQEED12A8C13FCDB,1196
0.492253132,Miriam Yeung,cantonese pop,SOGMUJM12A8C13BE4C,1394
0.495066661,Michael Bloomfield,blues-rock,SOJXRWG12AC9E15691,1529
0.803721935,Santana,blues-rock,SOGARVR12A8C13460B,1625
0.541033427,Bert Kaempfert,easy listening,SOBVTWE12AB01872C8,1997
0.833590335,Three 6 Mafia,dirty south rap,SOIRCEO12A8C134D85,2003
0.450053568,Dobet GnahorA(c),blues-rock,SOXNYWA12AB01877E8,2010
0.282191068,Blessid Union Of Souls,modern rock,SOYXZSW12A3F1EA417,1291
0.597113363,Mary Black,country rock,SOOWJBD12A8C139450,1993
0.858270678,Cam'Ron,hip hop,SOLNWPG12A8C13B98E,2004
0.438738148,Big Mike Griffin,blues-rock,SOEXCDW12A58A7C4C9,1629
0.595645309,Cocoa Tea,dancehall,SOIULKI12A58A7D8CD,1993
0.482006999,David Tao,chinese music,SOGHDQR12A8AE47EA6,1395
0.747815369,Elephant Man,dancehall,SONUXDT12A6D4FD8B7,2003
0.614887588,Open Hand,post-grunge,SOSXERI12AB0190244,2004
0.566157342,Ashes to Ashes,avantgarde metal,SOGVFPJ12A6D4F8105,1054
0.533659593,Kathy Troccoli with Aaron Jeoffrey,ccm,SOLAARS12A58A7786C,1057
0.662250484,Capleton,dancehall,SOBDGBW12A8C13D50B,1991
0.657826886,Fito Paez,rock 'n roll,SOSPNZF12AB018214F,1619
0.497932191,Laura Leon,cumbia,SOUESWQ12A8C13588E,1648
0.027457373,ThA(c)ophil,french pop,SOPEPYA12AC90758FA,1633
0.683951504,Earth,grunge,SORZGSZ12A8C1337B7,1879
0.698291624,EPMD,hip hop,SOOGBEO12A58A7BBD7,1990
0.549282908,Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,samba,SOKQNUO12A6D4FAB22,1867
0.644478695,Easy Star All-Stars,roots reggae,SOAGBCW12AB0183D8F,2009
0.56412895,Eddy Arnold,honky tonk,SOHUBRB12AB017E617,1956
0.493486473,Jennifer Brown,dance pop,SOZQUKB12A8C13ACDB,1889
0.915823253,Madonna,dance pop,SOPOCDY12A8C13F75A,2017
0.54768466,The Mad Capsule Markets,hard rock,SOLPKNI12A8C13CA50,2004
0.348582598,Jim Kweskin_ The Jug Band,jug band,SOTZBSG12A8C141336,1939
0.695593351,Goose,modern rock,SOCWKZV12AB018A943,2006
0.768004235,Static-X,industrial metal,SOUJKAH12A6701F2A5,2003
0.927985931,The Game,gangster rap,SONPCEY12AF729F0BF,1464
0.490586402,Josh White,delta blues,SOALEMW12A8C141B54,1491
0.469948212,The Insects,hip hop,SORDEXW12AB01844BE,2016
0.416147176,The King Sisters,calypso,SOTBYOP12AB018BA7B,1672
0.71401985,Eluveitie,death metal,SOYOQSV12CF582753D,2008
0.809828092,Busta Rhymes,hip hop,SOCGABN12A8AE481AB,1148
0.62799739,Boogie Pimps,hard house,SOCFPEQ12A6D4FC241,2007
0.749796959,Dinosaur Jr,indie rock,SOWQSUC12A6D4F969C,1991
0.518291646,Disco D,bass music,SONKMKL12AB018643C,2019
0.559317502,Flamin' Groovies,power pop,SOYFPUW12A6D223ADC,1141
0.409827635,The American Boychoir,j pop,SOCCAYL12A8C144943,1301
0.366678331,Alvino Rey And His Orchestra,space age pop,SOUXGUH12AB0187661,2005
0.691850737,Broadcast,dream pop,SOEILXI12AB017CBA6,2005
0.537950519,Sinch,post-grunge,SODHLEZ12A8AE4684B,2002
0.562090337,Low Millions,pop rock,SOLIQRN12A8C1391A6,2004
0.729212274,Beenie Man,dancehall,SOJHGZJ12AB0187E31,1885
0.617870116,Heavy D,pop rap,SOUCCAM12AB0181444,2008
0.582365879,DJ Nasty,bass music,SONVBPG12A8C13F8A4,1659
0,Devine and emilyPLAY,breakbeat,SOGUHFC12AC46895A7,1071
0.541077953,Stew,cabaret,SOJZKQG12A8C131DDC,2002
0.508058613,Don Francisco,ccm,SOBZRVN12A6D4FBB17,1930
0.58547954,Julien Clerc,chanson,SOFLYRR12AB0181D04,1971
0.172921302,Blanks77,oi,SOYIDUQ12A8C136E86,1824
0.453600539,Pagan Wanderer Lu,indietronica,SOWEEDF12A58A765D9,1905
0.778816717,NOFX,punk,SOKINCY12A6D4FB7CD,2014
0.686452083,Die Fantastischen Vier,pop rap,SODJEJR12AB018A460,2010
0.470212296,Line Renaud,chanson,SOVBQWR12A8C137843,1819
0.631979086,Gall_ France,chanson,SOGIMLG12A8C13A2C8,2006
0.606193496,Jeff Scott Soto,symphonic rock,SOZPFXD12A58A7E0CC,1556
0.558245309,John Michael Talbot,ccm,SOJBVZV12A8C13B50C,2014
0.608703568,The Del McCoury Band,bluegrass,SOPKJJT12A8C1433B0,2006
0.4152809,Non Stop DJs,electro,SOTZYDA12AC4686E81,2004
0.75504135,Jesse Malin,urban folk,SOFIEJM12A8C141ABD,2008
0.606193496,Jeff Scott Soto,symphonic rock,SOMCLSH12AF72A5CA4,2004
0.506126774,Memphis Jug Band,country blues,SOAECCP12AB0186ADB,2005
0.467413844,Doug MacLeod,blues,SOYNIER12AB0188280,1787
0.775600346,Cassidy featuring R. Kelly,pop rap,SOUDRIY12A8C13B59A,1196
0.291673535,Frank Sinatra,bossa nova,SOXRFSL12A58A78723,1967
0.74151813,Kraftwerk,electronic,SOCDLUF12A8C13F13F,1563
0.543350013,K.A.L.I.,hip hop,SORWYTZ12AB018D5C8,1442
0.515033584,Los Chunguitos,flamenco,SOENXLS12A8C139E83,1435
0.784143965,Reel Big Fish,ska punk,SOZAVJO12A8C144B05,2007
0.336970428,Dakis,greek,SOZGSEZ12A8C137C40,1388
0.839962768,The Dillinger Escape Plan,math-core,SOZXTKD12A8C13FC43,1999
0.29143326,The Cate Brothers,roots rock,SOLCCPG12AB017C6AF,1690
0.694357746,Mavado,reggaeton,SOKHQEF12AB0183CF6,1776
0.305177829,BA1/4lent Ceylan,cabaret,SOGEXXB12AB0185D45,1411
0.543350013,Kali,hip hop,SODSTPI12AB018A4C9,1875
0.616884544,Cali,dance pop,SOPHDZJ12A6D4F95CD,2006
0.700446614,Buzzcocks,new wave,SOPYTWT12A6310EEF5,2008
0.618002715,Busdriver,alternative hip hop,SOEENRO12AB01859DF,2009
0.520726488,Vivian,happy hardcore,SOAOBPV12A8C13A57A,1338
0.797024817,Hoods,hardcore punk,SOQKLRU12AB018A995,1480
0.556721481,Dave Alvin,roots rock,SOVNJBL12AB01840F9,1772
0.49867683,Sandy Lam,chinese music,SOFEGQU12A8C13A938,1244
0.594866646,Blind Lemon Jefferson,country blues,SOCSUYP12A58A79438,1926
0.498337082,Mush,breakbeat,SOUYQXO12AB018B3FE,1367
0.715418677,Wednesday 13,horror punk,SOXYAYP12A6D4FF02E,1452
0.53002231,Quadro Nuevo,tango,SOOYBBU12A6D4F9AF3,2002
0.445381346,Hawkshaw Hawkins,honky tonk,SOSYSGH12AB0186C4F,1770
0.617421407,Jean-Jacques Goldman,chanson,SOJTAUO12A8AE45CD1,1957
0.75738997,Darryl Worley,soft rock,SOCJWPN12A6D4FB3C5,2002
0.498414133,Singing Melody,dancehall,SOGDDDA12AB017E80C,1131
0.342440144,DJ X-Change featuring DJ Omega,ghetto tech,SOFLDSU12AC4689B1C,1254
0.655359115,Sandi Thom,british pop,SOKDJRX12A8C146003,2006
0.543350013,Dj Kali,hip hop,SORZCXI12AB0183DB4,1482
0.412867488,Tito Rodriguez,mambo,SOWYCCM12AB018594C,1143
0.623154284,The Fabulous Thunderbirds,blues-rock,SOTQWQL12A58A78E4F,1979
0.570704469,Art Ensemble Of Chicago,free jazz,SODKHSQ12AB0185513,2004
0.58314407,Virus,progressive house,SOXDWON12AB018612D,1181
0.439628577,Fiona Sit,cantonese pop,SOCPGGC12A6D4FC2B9,1019
0.616896386,Marlene Dietrich,chanson,SOCINAM12A8C13D160,1584
0.44104996,The Gone Jackals,blues-rock,SOQUXGF12AB018685C,1385
0.511663445,Danny Williams,ballad,SOGHZWU12AB017C49D,1433
0.589174876,Goldfish,chill-out,SOBWEDN12AB0189E3B,1488
0.13818761,Solistiyhtye Suomi,german pop,SOUDYBG12A8C13FD4D,2002
0.510288293,Big Maybelle,jump blues,SOFHMOJ12A8C142DB0,1878
0.490897988,Danny Wright,easy listening,SOPIHQU12A670200C6,1206
0.464362591,Jope Ruonansuu,parody,SOHGCAM12AB018B2DB,2004
0.338956022,Lara & Reyes,latin jazz,SOGGUFB12A6D4F8977,1030
0.445661291,David Evans,memphis blues,SOSDNNL12AB017BEBD,1156
0.488206851,Les Malpolis,chanson,SOHNPLG12AB0182004,2003
0.567313224,Seal,dance pop,SOQJDEK12A8AE45E7A,2001
0.687619666,Dub Pistols feat. Rodney P & Terry Hall,big beat,SOCYWHV12A8C13CE5F,1040
0.59194061,Tigertailz,glam rock,SOSIDUF12AC468D60B,2007
0.573843116,Vanessa Bell Armstrong,gospel,SOWZSFY12A67AD820C,1405
0.481336048,Chatelaine,country rock,SOWMTOJ12AB018BBF2,1292
0.688003349,Klaus Badelt,chill-out,SOEKFRD12A8C13CC0A,2007
0.837450128,Chimaira,groove metal,SOIHAIA12AB01825F1,1046
0.625190485,Eric B. & Rakim,hip hop,SOLWCYO12A5829149B,1987
0.423401377,The Marx Brothers,vaudeville,SOVDTAZ12A8BED7491,1087
0.540037749,Mongo Santamaria,latin jazz,SOCNYWR12A8C135FA6,1907
0.311752508,Kurt Tepperwein,meditation,SOACNLP12A81C230B1,1183
0.929030287,Muse,art rock,SOAERUU12A8C13F302,1619
0.57092154,Monty,happy hardcore,SOGPECU12A6D4FAF78,1996
0.449178326,Muzsikas,folk,SOBYKBT12AC468C7EF,1914
0.501337162,The Perrys,christian music,SOBTCVH12AC468BF22,1893
0.630550568,Ricardo Arjona,latin,SOJCRRD12A58A7D438,1321
0.441061284,Oui Oui,pop rock,SOTRVGJ12AB0183B60,1358
0.638640406,Unwritten Law,post-grunge,SOXPWTF12A81355824,2005
0.54474949,Cindy Morgan,ccm,SOOVLKO12A58A7F7BA,1680
0.640757317,K's Choice,post-grunge,SOPZFGB12A8C1343E0,1998
0.346744511,Richard Smith,smooth jazz,SOWAGSC12AB01815B1,1191
0.577276089,R. Carlos Nakai,chamber jazz,SOXYTFQ12AB01800BA,1506
0.274432948,Arthur Tracy,vaudeville,SOHUKRD12A58A797C3,1993
0.545787042,C.L. Smooth,hip hop,SOXLGIE12A6D4FD624,2006
0.484463044,Candy Lo,chinese music,SOJDFOK12AB018211B,2001
0.661506487,The Ronettes,brill building pop,SONSCMZ12A6D4F6EE9,1964
0.452483438,Oliver Kalkofe,comedy,SOQFMJN12AB0181D3D,2008
0.744007915,Charlotte Gainsbourg,pop,SOFRBZI12AB0186AE8,2009
0.822316236,DMX,hip hop,SOGPEMQ12A67020412,1998
0.594464633,Big Joe Turner,jump blues,SOPRXBS12A8C1323E8,1978
0.241133753,Roger McGuinn,country rock,SOVUFWU12A3F1ECA3C,1695
0.319868324,Rocky Hill,blues-rock,SOPZJXE12A8C133E5D,1936
0.684994897,Public Image Ltd,dance rock,SOEAXUV12A6D4F8FA2,1983
0.566157342,Ashes to Ashes,avantgarde metal,SONAZLA12A6D4F80EF,1656
0.674023156,Gloria,smooth jazz,SOWHXVQ12A8A9D59CA,1234
0.617421407,Jean-Jacques Goldman,chanson,SODNKBI12A8AE48AD0,2007
0.268210005,Konstantinos Galanos,greek,SOTZWYD12A8C1392B7,1160
0.510098894,Leana,tribal house,SOOINOI12A6D4FC8D0,1303
0.675919557,Joe Bonamassa,blues-rock,SOACMGG12AB0189F0D,2010
0.604258728,Asleep At The Wheel,western swing,SOFCCRW12A6D4FA064,2002
0.696816892,Bad Company,blues-rock,SOOCZWD12AB0185147,1979
0.616312991,Nichols,zouk,SOVQYSC12AB017D1C5,1885
0.764003369,Phantom Planet,power pop,SODIDOO12A58A794E4,2004
0.70549178,Samy Deluxe,hip hop,SOLPFAE12A8C13AF2D,2001
0.323008991,The Jackson Southernaires,southern gospel,SOMNSHX12A58A79CD2,1863
0.915823253,Madonna,dance pop,SOMNXCC12AB0187BE7,1986
0.389837556,Sane Band,punk,SOHLHAI12A8C139204,1390
0.804838889,Dilated Peoples Featuring Black Thought,turnablism,SOWWOFM12A6D4F82F0,2001
0.487356791,Sonora Santanera,salsa,SORURBV12A8C140200,1915
0.386383775,Pardesi,bhangra,SOSFUQC12AB017E17E,1902
0.430024987,Sir Neville Marriner,requiem,SOYMDLM12A6D4FB10B,1972
0.778142723,The Jam,british pop,SOQAFSW12A67021430,1980
0.620501925,Tim Exile,breakcore,SOQENPJ12AB0180997,2009
0.769687318,Drop Dead_ Gorgeous,screamo,SOBPQVV12A8C13BE51,2006
0.468449345,SA(c)amus Ennis,irish folk,SOJHKKJ12AB0182FBA,1913
0.077176867,Hassan Annouri,hip hop,SOLKGAA12AB0184EF8,1662
0.760270106,Tech N9ne,gangster rap,SOZPMGI12AB018979F,1207
0.362800142,Jazz Gillum,chicago blues,SOZYCQM12A8C13F9AB,1745
0.844085061,Guns N' Roses,heavy metal,SOSBXWX12A6701D235,1988
0,Willie Isz,dirty south rap,SOXVMZV12A8C142488,2009
0.510928703,Bob Crosby,chanson,SOAJZJM12A6D4FA033,1798
0.51638034,Justo Almario,latin jazz,SOPLYEI12AB0181C03,1995
0.480806282,PMD,hip hop,SOSURIF12AB0180A1B,1456
0.519734197,Dungeon Family,dirty south rap,SOCHDXC12A8C13837F,1188
0.612837504,Strata,post-grunge,SOKASWV12AB01857B5,2007
0.351269291,HA(c)lio Ziskind,banda,SOQFUXL12A8C136D6B,1276
0.520933079,Jeremy Spencer,blues-rock,SOOJXKD12A58A7AB3C,2006
0.517274593,Sonny Terry / Brownie McGhee,harmonica blues,SOIAEVG12A8C141B2F,1100
0.052103414,Semprini,instrumental pop,SOBPZPS12A6D4F6EFA,1101
0.251104742,Curt Bois,pop rock,SOLICYE12AB017ED96,1166
0.278066092,Monique Morelli,los angeles,SOXXVKU12A8C1426B6,1000
0.291070245,Daylight Torn,gothic metal,SOJRCFG12A8AE44FBA,2018
0.535702528,Carlos NuA+-ez,flamenco,SOYQKLT12AB01841BC,2007
0.681148023,Cowboy Mouth,post-grunge,SOKDHSI12AB0181587,1374
0.507796885,Tampa Red,east coast blues,SODRBBP12A8C1385AF,2021
0.559358631,DJ Slugo,bass music,SOKHAME12AB017D3D4,1260
0.47161281,Felix Slatkin/Concert Arts Symphonic Band,exotica,SOCAYHA12A8C13683A,1682
0.59289313,Michael English,ccm,SOAFZZF12AB0186C77,1617
0.560557984,John Wesley,disco,SOZAWLR12A58A79324,1830
0.574825321,Mart'nA!lia,samba,SOIMKZT12AB018B1DD,1729
0.877213746,Kanye West,hip hop,SOQMFYZ12A6D4F9C4A,2005
0.644733306,Mannheim Steamroller,instrumental pop,SOZYZDZ12AB01873CA,1166
0.479620747,Sivuca,brazilian jazz,SOUVPPF12AB01855B1,1303
0.544507989,Yolandita Monge,reggaeton,SOZPRLC12AB01866A7,1811
0.490193634,Los Iracundos,latin pop,SOERLWC12AB0187445,1636
0.449743601,The Lord Henry,modern rock,SOSYTWT12AB0182AE4,1748
0.619260605,X-Ecutioners featuring Big Pun,turnablism,SODCBAD12A8C130BA2,1563
0.2860406,Antonio Koudele,guitar,SOVSIZD12AB0184484,1078
0.647769063,Floyd Cramer,instrumental pop,SOQLKYX12A8C13A7AB,1964
0.389699028,Ultra X,hard trance,SOOKCOH12A8C13AA44,1267
0.566640421,Jonathan Edwards / Will Ferrell,folk-pop,SOBQCYC12AB018748A,1686
0.918451789,The Killers,rock,SOTEFFR12A8C144765,2008
0.467235916,Organ Donors,hard house,SOEBFHP12AC468DA37,1761
0.536655656,Tha Liks,los angeles,SOQARNP12A8C135A28,2001
0.752853246,The Pharcyde,rap,SOIVWOX12CF5827585,1419
0.414244229,John D. Loudermilk,blues-rock,SOHIPSG12AC46890BE,1995
0.587023739,Cornell Campbell,roots reggae,SONWNNQ12A58A77AD6,1595
0.524878487,Hot Boys,dirty south rap,SOIDEZW12A6D4F9655,1406
0.652860466,Minnie Riperton,soul jazz,SOSJSMZ12AB0187EB3,1974
0.724284927,MAPtley CrA1/4e,heavy metal,SONBMJI12A6D4F82B7,1981
0,Cassie,r&b,SOMROYR12AB01893AD,1188
0.529659331,Freedom,hard rock,SOYYBIA12A8C13894D,1698
0.534464352,Otis Spann,piano blues,SOQZCBF12AB018644D,1600
0.565089892,4Him,ccm,SOODKXT12AB01838B6,2000
0.394055246,Pedro Laza Y Sus Pelayeros,cumbia,SOGOSEE12A58A78241,1637
0.487871933,The Sterns,massachusetts,SOXNPLV12A8C1431C3,1658
0.508359903,Owsley,power pop,SOOIAGM12AB01862C7,1999
0.645367956,Alias,bass music,SOKUIMB12A6D4F8AC6,1053
0.77149215,Sade,quiet storm,SOPGYHQ12A8AE47B30,2000
0.655888669,Deep Blue Something,post-grunge,SONQTUE12B0B80BA5A,1995
0.599464763,Kevin Max,ccm,SONZEZC12A8C14580B,2008
0.542299884,Little Willie John,soul jazz,SOVZNGE12AAF3B1E2A,1991
0.55785785,Tora Tora,glam metal,SOMLVRX12AB0189DCE,1121
0.749796959,Dinosaur Jr.,indie rock,SOOAMWT12A8C13B479,1985
0.46117348,Sin Plomo,progressive house,SONAEGX12A8C141C53,1372
0.46127288,Lloyd Spiegel,blues,SOJYYHN12AB0182966,1674
0.73118423,The Sex Pistols,punk,SOLQETH12AB0181E42,2002
0.737972528,Toni Braxton Featuring Babyface,dance pop,SOIRKJL12A8C13A2AA,2003
0.624200328,Cal Tjader,latin jazz,SOASHZJ12A8C1426D8,2013
0.773491325,Aiden,post-hardcore,SOYYFNE12AB018A96D,1636
0.467137551,Winterlight,shoegaze,SOHCFNL12A8C140C2E,1277
0.628274449,themselves,experimental pop,SOLYUTF12A8C133225,2003
0.384720138,Ivan Parker,country gospel,SOVWTKI12A58A789B6,1298
0.529020069,Daara J,afrobeat,SOEEPYY12A58A7B1C8,1842
0.89185378,New Found Glory,pop punk,SOPHMRL12AB017E87B,2009
0.341513855,MarAa Elena Walsh,lullaby,SOQEKJO12AB0188E78,2000
0.679292184,Mindy McCready,female vocalist,SOPHKAI12AB018873D,1996
0.764287183,Joy Division,alternative,SOLHMRA12A8C13234A,1978
0.508058613,Don Francisco,ccm,SOQUGNH12A6D4FBB0E,1460
0.383594016,Kaskaad,dubstep,SOHWHZJ12A58A79FA8,1227
0.650895971,Chantal Chamandy,dance pop,SOOWVUN12AB0185435,1054
0.582034796,Mouth Of The Architect,doom metal,SOQSJJL12AC46874BC,2006
0.772230439,It Dies Today,post-hardcore,SOFOBSK12A8C1447C4,2006
0.598237133,Diamanda Galas,no wave,SOILDRV12A8C13EB77,1335
0.63939648,David Arkenstone,celtic,SOBUUYV12A58A7DA27,1996
0.334542784,Mario Rosenstock,irish,SOJARSR12AB0184939,1289
0.450645997,Grandpa Jones,bluegrass,SOUWMIW12AB0184748,1326
0.607326982,Blind Willie Johnson,texas blues,SOVMTAW12A8C13B071,1989
0.722570574,Moonspell,sympho black metal,SOLXXPY12A67ADABA0,1998
0.511663445,Danny Williams,ballad,SOAYONI12A6D4F85C8,1998
0.433507626,Winston Reedy,lovers rock,SOJZLAJ12AB017E8A2,1661
0.334456512,"Myrick ""Freeze"" Guillory",zydeco,SORZSCJ12A8C132446,1463
0.609181992,Seventh Day Slumber,christian rock,SOFAOMI12A6D4FA2D8,2005
0.643171988,Casual,hip hop,CA91254717SXBXJLHM,1123
0.552907505,The Box Tops,blue-eyed soul,ON45965768RPUSKVCW,1301
0.730218893,Sonora Santanera,salsa,ZW99266538TAYDSAYF,1355
0.965380789,Adam Ant,pop rock,QW28462701FPFTUHLO,1716
0.608769376,Gob,pop punk,KK11454200ZYVLAAQT,1828
0.621796974,Jeff And Sheri Easter,southern gospel,NL84811559PENCYXMJ,1161
0.600624512,Rated R,breakbeat,SO60210642GKCKCWVV,1931
0.830983463,Tweeterfriendly Music,post-hardcore,EP96491236YTXMOUGV,1789
0.894808826,Planet P Project,new wave,AG66948728MOGQUKJA,1793
